"","time","lat","lon","address","site_number","no2","o3","pm25","source","year","month","day","pm_diff"
"899","2024-01-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.6685,"PurpleAir",2024,1,22,7.654
"900","2024-01-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,21.7255,"PurpleAir",2024,1,23,6.057
"901","2024-01-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.763,"PurpleAir",2024,1,24,-6.9625
"902","2024-01-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.483,"PurpleAir",2024,1,25,0.720000000000001
"903","2024-01-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,26.239,"PurpleAir",2024,1,26,10.756
"904","2024-01-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.6355,"PurpleAir",2024,1,27,-16.6035
"905","2024-01-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.402,"PurpleAir",2024,1,28,3.7665
"906","2024-01-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.7645,"PurpleAir",2024,1,29,-9.6375
"907","2024-01-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.157,"PurpleAir",2024,1,30,3.3925
"908","2024-01-31",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.9005,"PurpleAir",2024,1,31,7.7435
"909","2024-02-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.0535,"PurpleAir",2024,2,1,-5.847
"910","2024-02-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.8135,"PurpleAir",2024,2,2,-0.24
"911","2024-02-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.338,"PurpleAir",2024,2,3,-3.4755
"912","2024-02-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.743,"PurpleAir",2024,2,4,2.405
"913","2024-02-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.939,"PurpleAir",2024,2,5,3.196
"914","2024-02-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,27.8255,"PurpleAir",2024,2,6,16.8865
"915","2024-02-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.667,"PurpleAir",2024,2,7,-20.1585
"916","2024-02-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.614,"PurpleAir",2024,2,8,-3.053
"917","2024-02-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.3325,"PurpleAir",2024,2,9,8.7185
"918","2024-02-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.151,"PurpleAir",2024,2,10,0.8185
"919","2024-02-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.6825,"PurpleAir",2024,2,11,-7.4685
"920","2024-02-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.146,"PurpleAir",2024,2,12,-3.5365
"921","2024-02-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.7015,"PurpleAir",2024,2,13,7.5555
"922","2024-02-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.7495,"PurpleAir",2024,2,14,-5.952
"923","2024-02-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.801,"PurpleAir",2024,2,15,1.0515
"924","2024-02-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.486,"PurpleAir",2024,2,16,5.685
"925","2024-02-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.576,"PurpleAir",2024,2,17,-5.91
"926","2024-02-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.308,"PurpleAir",2024,2,18,0.731999999999999
"927","2024-02-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.94,"PurpleAir",2024,2,19,1.632
"928","2024-02-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.242,"PurpleAir",2024,2,20,0.302
"929","2024-02-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.031,"PurpleAir",2024,2,21,2.789
"930","2024-02-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.2955,"PurpleAir",2024,2,22,-6.7355
"931","2024-02-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.2735,"PurpleAir",2024,2,23,2.978
"932","2024-02-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.7525,"PurpleAir",2024,2,24,-1.521
"933","2024-02-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.592,"PurpleAir",2024,2,25,-3.1605
"934","2024-02-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.6035,"PurpleAir",2024,2,26,11.0115
"935","2024-02-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,29.0255,"PurpleAir",2024,2,27,15.422
"936","2024-02-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.2865,"PurpleAir",2024,2,28,-15.739
"937","2024-02-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.3915,"PurpleAir",2024,2,29,-8.895
"938","2024-03-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.7245,"PurpleAir",2024,3,1,11.333
"939","2024-03-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,17.8165,"PurpleAir",2024,3,2,2.092
"940","2024-03-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.869,"PurpleAir",2024,3,3,-1.9475
"941","2024-03-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,19.0745,"PurpleAir",2024,3,4,3.2055
"942","2024-03-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,27.9925,"PurpleAir",2024,3,5,8.918
"943","2024-03-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,23.315,"PurpleAir",2024,3,6,-4.6775
"944","2024-03-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.668,"PurpleAir",2024,3,7,-4.647
"945","2024-03-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.5265,"PurpleAir",2024,3,8,-5.1415
"946","2024-03-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.65,"PurpleAir",2024,3,9,-5.8765
"947","2024-03-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.3195,"PurpleAir",2024,3,10,3.6695
"948","2024-03-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.551,"PurpleAir",2024,3,11,-4.7685
"949","2024-03-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.542,"PurpleAir",2024,3,12,4.991
"950","2024-03-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.5635,"PurpleAir",2024,3,13,-1.9785
"951","2024-03-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,20.372,"PurpleAir",2024,3,14,10.8085
"952","2024-03-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,17.669,"PurpleAir",2024,3,15,-2.703
"953","2024-03-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.688,"PurpleAir",2024,3,16,-2.981
"954","2024-03-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.016,"PurpleAir",2024,3,17,-1.672
"955","2024-03-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.089,"PurpleAir",2024,3,18,-6.927
"956","2024-03-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.389,"PurpleAir",2024,3,19,1.3
"957","2024-03-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.356,"PurpleAir",2024,3,20,-0.0330000000000004
"958","2024-03-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.4565,"PurpleAir",2024,3,21,-0.8995
"959","2024-03-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.4045,"PurpleAir",2024,3,22,-0.0519999999999996
"960","2024-03-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,17.1455,"PurpleAir",2024,3,23,10.741
"961","2024-03-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,27.477,"PurpleAir",2024,3,24,10.3315
"962","2024-03-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.8195,"PurpleAir",2024,3,25,-22.6575
"963","2024-03-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.494,"PurpleAir",2024,3,26,-1.3255
"964","2024-03-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.6545,"PurpleAir",2024,3,27,2.1605
"965","2024-03-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.339,"PurpleAir",2024,3,28,-0.315499999999999
"966","2024-03-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.661,"PurpleAir",2024,3,29,-1.678
"967","2024-03-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.6625,"PurpleAir",2024,3,30,-0.9985
"968","2024-03-31",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.6995,"PurpleAir",2024,3,31,7.037
"969","2024-04-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,32.837,"PurpleAir",2024,4,1,23.1375
"970","2024-04-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.641,"PurpleAir",2024,4,2,-27.196
"971","2024-04-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,0.9135,"PurpleAir",2024,4,3,-4.7275
"972","2024-04-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.878,"PurpleAir",2024,4,4,7.9645
"973","2024-04-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.454,"PurpleAir",2024,4,5,-4.424
"974","2024-04-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.962,"PurpleAir",2024,4,6,-0.492
"975","2024-04-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,1.8675,"PurpleAir",2024,4,7,-2.0945
"976","2024-04-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.6735,"PurpleAir",2024,4,8,7.806
"977","2024-04-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.0675,"PurpleAir",2024,4,9,-3.606
"978","2024-04-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.016,"PurpleAir",2024,4,10,-0.0514999999999999
"979","2024-04-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.774,"PurpleAir",2024,4,11,-1.242
"980","2024-04-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.397,"PurpleAir",2024,4,12,9.623
"981","2024-04-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.5195,"PurpleAir",2024,4,13,-11.8775
"982","2024-04-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.4865,"PurpleAir",2024,4,14,2.967
"983","2024-04-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.4095,"PurpleAir",2024,4,15,4.923
"984","2024-04-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.0945,"PurpleAir",2024,4,16,1.685
"985","2024-04-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,26.4805,"PurpleAir",2024,4,17,14.386
"986","2024-04-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,27.486,"PurpleAir",2024,4,18,1.0055
"987","2024-04-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.342,"PurpleAir",2024,4,19,-21.144
"988","2024-04-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.8995,"PurpleAir",2024,4,20,-0.442500000000001
"989","2024-04-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.8735,"PurpleAir",2024,4,21,-2.026
"990","2024-04-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.284,"PurpleAir",2024,4,22,3.4105
"991","2024-04-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.7145,"PurpleAir",2024,4,23,-1.5695
"992","2024-04-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.565,"PurpleAir",2024,4,24,2.8505
"993","2024-04-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.812,"PurpleAir",2024,4,25,5.247
"994","2024-04-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,22.3875,"PurpleAir",2024,4,26,8.5755
"995","2024-04-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,28.342,"PurpleAir",2024,4,27,5.9545
"996","2024-04-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.4165,"PurpleAir",2024,4,28,-14.9255
"997","2024-04-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.314,"PurpleAir",2024,4,29,-5.1025
"998","2024-04-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,17.4815,"PurpleAir",2024,4,30,9.1675
"999","2024-05-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.285,"PurpleAir",2024,5,1,-6.1965
"1000","2024-05-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.521,"PurpleAir",2024,5,2,-5.764
"1001","2024-05-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.6605,"PurpleAir",2024,5,3,5.1395
"1002","2024-05-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.2265,"PurpleAir",2024,5,4,0.565999999999999
"1003","2024-05-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.183,"PurpleAir",2024,5,5,-3.0435
"1004","2024-05-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,17.027,"PurpleAir",2024,5,6,8.844
"1005","2024-05-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.378,"PurpleAir",2024,5,7,-1.649
"1006","2024-05-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,42.6615,"PurpleAir",2024,5,8,27.2835
"1007","2024-05-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,53.6335,"PurpleAir",2024,5,9,10.972
"1008","2024-05-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,1.731,"PurpleAir",2024,5,10,-51.9025
"1009","2024-05-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.782,"PurpleAir",2024,5,11,1.051
"1010","2024-05-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.9635,"PurpleAir",2024,5,12,8.1815
"1011","2024-05-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.154,"PurpleAir",2024,5,13,-3.8095
"1012","2024-05-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.575,"PurpleAir",2024,5,14,2.421
"1013","2024-05-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.2165,"PurpleAir",2024,5,15,8.6415
"1014","2024-05-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.111,"PurpleAir",2024,5,16,-3.1055
"1015","2024-05-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.6825,"PurpleAir",2024,5,17,-5.4285
"1016","2024-05-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.814,"PurpleAir",2024,5,18,2.1315
"1017","2024-05-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.822,"PurpleAir",2024,5,19,7.008
"1018","2024-05-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.07,"PurpleAir",2024,5,20,-0.751999999999999
"1019","2024-05-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,39.6055,"PurpleAir",2024,5,21,21.5355
"1020","2024-05-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,53.9945,"PurpleAir",2024,5,22,14.389
"1021","2024-05-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,20.9985,"PurpleAir",2024,5,23,-32.996
"1022","2024-05-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,36.5825,"PurpleAir",2024,5,24,15.584
"1023","2024-05-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,36.966,"PurpleAir",2024,5,25,0.383499999999998
"1024","2024-05-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,33.7495,"PurpleAir",2024,5,26,-3.2165
"1025","2024-05-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,56.4105,"PurpleAir",2024,5,27,22.661
"1026","2024-05-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,23.916,"PurpleAir",2024,5,28,-32.4945
"1027","2024-05-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.9725,"PurpleAir",2024,5,29,-13.9435
"1028","2024-05-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,16.8745,"PurpleAir",2024,5,30,6.902
"1029","2024-05-31",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.066,"PurpleAir",2024,5,31,-14.8085
"1030","2024-06-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.421,"PurpleAir",2024,6,1,2.355
"1031","2024-06-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.9335,"PurpleAir",2024,6,2,11.5125
"1032","2024-06-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,24.0705,"PurpleAir",2024,6,3,8.137
"1033","2024-06-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,35.986,"PurpleAir",2024,6,4,11.9155
"1034","2024-06-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.5845,"PurpleAir",2024,6,5,-20.4015
"1035","2024-06-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.194,"PurpleAir",2024,6,6,-9.3905
"1036","2024-06-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.343,"PurpleAir",2024,6,7,2.149
"1037","2024-06-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.719,"PurpleAir",2024,6,8,5.376
"1038","2024-06-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.726,"PurpleAir",2024,6,9,0.00700000000000145
"1039","2024-06-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.329,"PurpleAir",2024,6,10,4.603
"1040","2024-06-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.1855,"PurpleAir",2024,6,11,-3.1435
"1041","2024-06-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,20.9095,"PurpleAir",2024,6,12,5.724
"1042","2024-06-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,21.329,"PurpleAir",2024,6,13,0.419499999999999
"1043","2024-06-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,21.064,"PurpleAir",2024,6,14,-0.265000000000001
"1044","2024-06-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,20.9885,"PurpleAir",2024,6,15,-0.0755000000000017
"1045","2024-06-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,20.0815,"PurpleAir",2024,6,16,-0.907
"1046","2024-06-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.5415,"PurpleAir",2024,6,17,-9.54
"1047","2024-06-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.4085,"PurpleAir",2024,6,18,-8.133
"1048","2024-06-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.741,"PurpleAir",2024,6,19,10.3325
"1049","2024-06-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.2855,"PurpleAir",2024,6,20,1.5445
"1050","2024-06-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.3965,"PurpleAir",2024,6,21,-6.889
"1051","2024-06-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.0445,"PurpleAir",2024,6,22,-0.351999999999999
"1052","2024-06-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.9445,"PurpleAir",2024,6,23,2.9
"1053","2024-06-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.055,"PurpleAir",2024,6,24,0.1105
"1054","2024-06-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.903,"PurpleAir",2024,6,25,-5.152
"1055","2024-06-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.0435,"PurpleAir",2024,6,26,-1.8595
"1056","2024-06-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.409,"PurpleAir",2024,6,27,3.3655
"1057","2024-06-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.325,"PurpleAir",2024,6,28,4.916
"1058","2024-06-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.9365,"PurpleAir",2024,6,29,-0.388499999999999
"1059","2024-06-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.975,"PurpleAir",2024,6,30,-4.9615
