,time,lat,lon,address,site_number,no2,o3,pm25,source,year,month,day,pm_diff,Note
606,11/27/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.161,PurpleAir,2022,11,27,-0.589,
607,11/28/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.1615,PurpleAir,2022,11,28,1.0005,
608,11/29/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.955,PurpleAir,2022,11,29,5.7935,
609,11/30/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.7485,PurpleAir,2022,11,30,-5.2065,
610,12/01/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.9065,PurpleAir,2022,12,1,-0.842,
611,12/02/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.79,PurpleAir,2022,12,2,2.8835,
612,12/03/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.8,PurpleAir,2022,12,3,-1.99,
613,12/04/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.186,PurpleAir,2022,12,4,1.386,
614,12/05/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.697,PurpleAir,2022,12,5,4.511,
615,12/06/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.509,PurpleAir,2022,12,6,-2.188,
616,12/07/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.3275,PurpleAir,2022,12,7,3.8185,
617,12/08/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,11.9315,PurpleAir,2022,12,8,1.604,
618,12/09/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,14.7775,PurpleAir,2022,12,9,2.846,
619,12/10/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.4525,PurpleAir,2022,12,10,-9.325,
620,12/11/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.6345,PurpleAir,2022,12,11,-1.818,
621,12/12/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.9445,PurpleAir,2022,12,12,4.31,
622,12/13/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.961,PurpleAir,2022,12,13,1.0165,
623,12/14/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.2165,PurpleAir,2022,12,14,-8.7445,
624,12/15/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.2875,PurpleAir,2022,12,15,0.071,
625,12/16/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.6015,PurpleAir,2022,12,16,1.314,
626,12/17/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.0215,PurpleAir,2022,12,17,-0.58,
627,12/18/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.749,PurpleAir,2022,12,18,0.7275,
628,12/19/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.9405,PurpleAir,2022,12,19,0.1915,
629,12/20/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.987,PurpleAir,2022,12,20,0.0465,
630,12/21/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.579,PurpleAir,2022,12,21,8.592,
631,12/22/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,18.436,PurpleAir,2022,12,22,7.857,
632,12/23/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.0455,PurpleAir,2022,12,23,-12.3905,
633,12/24/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.32,PurpleAir,2022,12,24,-5.7255,
634,12/25/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.309,PurpleAir,2022,12,25,1.989,
635,12/26/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.0205,PurpleAir,2022,12,26,0.7115,
636,12/27/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.0185,PurpleAir,2022,12,27,-2.002,
637,12/28/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.145,PurpleAir,2022,12,28,1.1265,
638,12/29/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.88,PurpleAir,2022,12,29,6.735,
639,12/30/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.656,PurpleAir,2022,12,30,-7.224,
640,12/31/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.511,PurpleAir,2022,12,31,-0.145,
641,01/01/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,16.162,PurpleAir,2023,1,1,14.651,
642,01/02/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,23.6245,PurpleAir,2023,1,2,7.4625,
643,01/03/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.96,PurpleAir,2023,1,3,-16.6645,
644,01/04/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.238,PurpleAir,2023,1,4,-6.722,
645,01/05/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.555,PurpleAir,2023,1,5,0.317,
646,01/06/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.794,PurpleAir,2023,1,6,3.239,
647,01/07/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.3615,PurpleAir,2023,1,7,1.5675,
648,01/08/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.2985,PurpleAir,2023,1,8,-2.063,
649,01/09/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.279,PurpleAir,2023,1,9,-0.0195,
650,01/10/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.4895,PurpleAir,2023,1,10,5.2105,
651,01/11/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,12.0685,PurpleAir,2023,1,11,3.579,
652,01/12/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.6805,PurpleAir,2023,1,12,-7.388,
653,01/13/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.252,PurpleAir,2023,1,13,-4.4285,
654,01/14/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.3795,PurpleAir,2023,1,14,1.1275,
655,01/15/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.7695,PurpleAir,2023,1,15,0.39,
656,01/16/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.931,PurpleAir,2023,1,16,3.1615,
657,01/17/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.713,PurpleAir,2023,1,17,4.782,
658,01/18/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,13.8455,PurpleAir,2023,1,18,4.1325,
659,01/19/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.1055,PurpleAir,2023,1,19,-13.74,
660,01/20/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.025,PurpleAir,2023,1,20,0.9195,
661,01/21/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.6735,PurpleAir,2023,1,21,2.6485,
662,01/22/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.7225,PurpleAir,2023,1,22,-0.951,
663,01/23/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.9255,PurpleAir,2023,1,23,-0.797,
664,01/24/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.8955,PurpleAir,2023,1,24,0.97,
665,01/25/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.792,PurpleAir,2023,1,25,-1.1035,
666,01/26/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.133,PurpleAir,2023,1,26,-0.659,
667,01/27/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.5845,PurpleAir,2023,1,27,5.4515,
668,01/28/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.217,PurpleAir,2023,1,28,0.6325,
669,01/29/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.621,PurpleAir,2023,1,29,-1.596,
670,01/30/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.12,PurpleAir,2023,1,30,3.499,
671,01/31/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.719,PurpleAir,2023,1,31,-1.401,
672,02/01/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.731,PurpleAir,2023,2,1,-0.988,
673,02/02/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.164,PurpleAir,2023,2,2,-0.567,
674,02/03/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,11.4505,PurpleAir,2023,2,3,5.2865,
675,02/04/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.0645,PurpleAir,2023,2,4,-3.386,
676,02/05/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.036,PurpleAir,2023,2,5,1.9715,
677,02/06/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.6245,PurpleAir,2023,2,6,-6.4115,
678,02/07/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.68,PurpleAir,2023,2,7,-0.9445,
679,02/08/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.119,PurpleAir,2023,2,8,-1.561,
680,02/09/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.6555,PurpleAir,2023,2,9,3.5365,
681,02/10/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.772,PurpleAir,2023,2,10,-2.8835,
682,02/11/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.0765,PurpleAir,2023,2,11,-1.6955,
683,02/12/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.2505,PurpleAir,2023,2,12,3.174,
684,02/13/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.702,PurpleAir,2023,2,13,-1.5485,
685,02/14/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.915,PurpleAir,2023,2,14,0.213,
686,02/15/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.685,PurpleAir,2023,2,15,7.77,
687,02/16/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.365,PurpleAir,2023,2,16,-3.32,
688,02/17/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.1285,PurpleAir,2023,2,17,-6.2365,
689,02/18/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.568,PurpleAir,2023,2,18,3.4395,
690,02/19/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.683,PurpleAir,2023,2,19,1.115,
691,02/20/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.6105,PurpleAir,2023,2,20,-1.0725,
692,02/21/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.3365,PurpleAir,2023,2,21,5.726,
693,02/22/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.4925,PurpleAir,2023,2,22,1.156,
694,02/23/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,11.64,PurpleAir,2023,2,23,1.1475,
695,02/24/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.559,PurpleAir,2023,2,24,-8.081,
696,02/25/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.76,PurpleAir,2023,2,25,6.201,
697,02/26/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,13.382,PurpleAir,2023,2,26,3.622,
698,02/27/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.055,PurpleAir,2023,2,27,-8.327,
699,02/28/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.3375,PurpleAir,2023,2,28,0.2825,
700,03/01/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,23.8075,PurpleAir,2023,3,1,18.47,
701,03/02/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,23.0735,PurpleAir,2023,3,2,-0.734,
702,03/03/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.151,PurpleAir,2023,3,3,-19.9225,
703,03/04/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.957,PurpleAir,2023,3,4,-1.194,
704,03/05/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.267,PurpleAir,2023,3,5,3.31,
705,03/06/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.852,PurpleAir,2023,3,6,1.585,
706,03/07/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,19.2795,PurpleAir,2023,3,7,12.4275,
707,03/08/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,13.224,PurpleAir,2023,3,8,-6.0555,
708,03/09/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,17.1195,PurpleAir,2023,3,9,3.8955,
709,03/10/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.033,PurpleAir,2023,3,10,-10.0865,
710,03/11/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,13.83,PurpleAir,2023,3,11,6.797,
711,03/12/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.727,PurpleAir,2023,3,12,-4.103,
712,03/13/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.8425,PurpleAir,2023,3,13,-8.8845,
713,03/14/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.184,PurpleAir,2023,3,14,3.3415,
714,03/15/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.427,PurpleAir,2023,3,15,4.243,
715,03/16/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.663,PurpleAir,2023,3,16,-3.764,
716,03/17/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.7865,PurpleAir,2023,3,17,-1.8765,
717,03/18/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.0635,PurpleAir,2023,3,18,-1.723,
718,03/19/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.5055,PurpleAir,2023,3,19,1.442,
719,03/20/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.065,PurpleAir,2023,3,20,1.5595,
720,03/21/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.9285,PurpleAir,2023,3,21,-0.1365,
721,03/22/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.627,PurpleAir,2023,3,22,3.6985,
722,03/23/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.1035,PurpleAir,2023,3,23,0.4765,
723,03/24/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.2155,PurpleAir,2023,3,24,0.112,
724,03/25/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.411,PurpleAir,2023,3,25,-7.8045,
725,03/26/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.673,PurpleAir,2023,3,26,5.262,
726,03/27/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.083,PurpleAir,2023,3,27,4.41,
727,03/28/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.805,PurpleAir,2023,3,28,-5.278,
728,03/29/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.185,PurpleAir,2023,3,29,0.38,
729,03/30/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.0775,PurpleAir,2023,3,30,3.8925,
730,03/31/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.4135,PurpleAir,2023,3,31,0.336,
731,04/01/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.129,PurpleAir,2023,4,1,-7.2845,
732,04/02/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.828,PurpleAir,2023,4,2,6.699,
733,04/03/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,16.1675,PurpleAir,2023,4,3,7.3395,
734,04/04/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,17.449,PurpleAir,2023,4,4,1.2815,
735,04/05/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,14.2995,PurpleAir,2023,4,5,-3.1495,
736,04/06/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.824,PurpleAir,2023,4,6,-12.4755,
737,04/07/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.8395,PurpleAir,2023,4,7,1.0155,
738,04/08/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.1795,PurpleAir,2023,4,8,4.34,
739,04/09/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.1745,PurpleAir,2023,4,9,-0.005,
740,04/10/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.5905,PurpleAir,2023,4,10,-1.584,
741,04/11/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.9615,PurpleAir,2023,4,11,-0.629,
742,04/12/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.018,PurpleAir,2023,4,12,-1.9435,
743,04/13/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.8675,PurpleAir,2023,4,13,2.8495,
744,04/14/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.438,PurpleAir,2023,4,14,-2.4295,
745,04/15/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.676,PurpleAir,2023,4,15,1.238,
746,04/16/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.2895,PurpleAir,2023,4,16,-3.3865,
747,04/17/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.8685,PurpleAir,2023,4,17,0.579,
748,04/18/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.1055,PurpleAir,2023,4,18,2.237,
749,04/19/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.459,PurpleAir,2023,4,19,0.3535,
750,04/20/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,12.2895,PurpleAir,2023,4,20,7.8305,
751,04/21/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.8575,PurpleAir,2023,4,21,-8.432,
752,04/22/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.0155,PurpleAir,2023,4,22,1.158,
753,04/23/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.15,PurpleAir,2023,4,23,-1.8655,
754,04/24/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.8595,PurpleAir,2023,4,24,2.7095,
755,04/25/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.597,PurpleAir,2023,4,25,1.7375,
756,04/26/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.282,PurpleAir,2023,4,26,-1.315,
757,04/27/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.5955,PurpleAir,2023,4,27,-2.6865,
758,04/28/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.966,PurpleAir,2023,4,28,1.3705,
759,04/29/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.339,PurpleAir,2023,4,29,-3.627,
760,04/30/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.09,PurpleAir,2023,4,30,-0.249,
761,05/01/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.256,PurpleAir,2023,5,1,0.166,
762,05/02/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.542,PurpleAir,2023,5,2,1.286,
763,05/03/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.2415,PurpleAir,2023,5,3,0.6995,
764,05/04/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.023,PurpleAir,2023,5,4,4.7815,
765,05/05/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,20.5845,PurpleAir,2023,5,5,12.5615,
766,05/06/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,18.1555,PurpleAir,2023,5,6,-2.429,
767,05/07/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,14.3715,PurpleAir,2023,5,7,-3.784,
768,05/08/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,13.651,PurpleAir,2023,5,8,-0.7205,
769,05/09/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.8805,PurpleAir,2023,5,9,-6.7705,
770,05/10/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.664,PurpleAir,2023,5,10,-1.2165,
771,05/11/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,18.5135,PurpleAir,2023,5,11,12.8495,
772,05/12/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,21.3155,PurpleAir,2023,5,12,2.802,
773,05/13/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.3485,PurpleAir,2023,5,13,-17.967,
774,05/14/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.338,PurpleAir,2023,5,14,0.9895,
775,05/15/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.364,PurpleAir,2023,5,15,-0.974,
776,05/16/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.5595,PurpleAir,2023,5,16,-0.8045,
777,05/17/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.2275,PurpleAir,2023,5,17,0.668,
778,05/18/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.408,PurpleAir,2023,5,18,1.1805,
779,05/19/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.647,PurpleAir,2023,5,19,0.239,
780,05/20/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.3685,PurpleAir,2023,5,20,-0.2785,
781,05/21/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,23.5545,PurpleAir,2023,5,21,19.186,
782,05/22/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,18.26,PurpleAir,2023,5,22,-5.2945,
783,05/23/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,12.389,PurpleAir,2023,5,23,-5.871,
784,05/24/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.4735,PurpleAir,2023,5,24,-7.9155,
785,05/25/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,12.3695,PurpleAir,2023,5,25,7.896,
786,05/26/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.028,PurpleAir,2023,5,26,-2.3415,
787,05/27/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,17.837,PurpleAir,2023,5,27,7.809,
788,05/28/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,12.0905,PurpleAir,2023,5,28,-5.7465,
789,05/29/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,11.3755,PurpleAir,2023,5,29,-0.715,
790,05/30/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.5115,PurpleAir,2023,5,30,-3.864,
791,05/31/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.5865,PurpleAir,2023,5,31,-2.925,
792,06/01/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.5205,PurpleAir,2023,6,1,0.934,
793,06/02/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.0535,PurpleAir,2023,6,2,1.533,
794,06/03/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.002,PurpleAir,2023,6,3,-3.0515,
795,06/04/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.4215,PurpleAir,2023,6,4,-0.5805,
796,06/05/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.608,PurpleAir,2023,6,5,1.1865,
797,06/06/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.22,PurpleAir,2023,6,6,1.612,
798,06/07/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.9415,PurpleAir,2023,6,7,1.7215,
799,06/08/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.484,PurpleAir,2023,6,8,-0.4575,
800,06/09/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.48,PurpleAir,2023,6,9,-0.004,
801,06/10/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.1425,PurpleAir,2023,6,10,-2.3375,
802,06/11/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.632,PurpleAir,2023,6,11,1.4895,
803,06/12/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.9365,PurpleAir,2023,6,12,4.3045,
804,06/13/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,25.604,PurpleAir,2023,6,13,14.6675,
805,06/14/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,23.3365,PurpleAir,2023,6,14,-2.2675,
806,06/15/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,27.2325,PurpleAir,2023,6,15,3.896,
807,06/16/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,18.8365,PurpleAir,2023,6,16,-8.396,
808,06/17/2023,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,15.8685,PurpleAir,2023,6,17,-2.968,
